	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000183486	451.584422380038	-3.87145317293704	0.380939319827038	-10.1629130190468	2.90271687246257e-24	6.37531407784534e-22	MX2	ENSG00000183486	MX2	protein_coding	MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]	21	41361999	41409393	1
ENSG00000118946	1759.33827040766	-2.27135236261774	0.224221917273612	-10.1299301613146	4.06939986854819e-24	8.84745078491224e-22	PCDH17	ENSG00000118946	PCDH17	protein_coding	protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]	13	57631744	57729311	1
ENSG00000133169	738.684927000488	2.22999059681218	0.223414584753672	9.98140116622589	1.83851945494631e-23	3.95722927482643e-21	BEX1	ENSG00000133169	BEX1	protein_coding	brain expressed X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]	X	103062651	103064171	-1
ENSG00000122870	275.390973218334	3.18717139011942	0.320213826374	9.95325975211605	2.44055280327118e-23	5.20103549877315e-21	BICC1	ENSG00000122870	BICC1	protein_coding	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	10	58513140	58831437	1
ENSG00000112655	2042.02470039047	2.7406761935867	0.27761187654889	9.87233049124985	5.48746073096283e-23	1.15796181150239e-20	PTK7	ENSG00000112655	PTK7	protein_coding	protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]	6	43076307	43161719	1
ENSG00000111335	2692.04702894414	-3.21534152580645	0.325779000149167	-9.86970162083565	5.63319265832356e-23	1.17717319201705e-20	OAS2	ENSG00000111335	OAS2	protein_coding	2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]	12	112978395	113011723	1
ENSG00000254726	1162.05066939495	2.15458171598773	0.218427519347108	9.86405798329761	5.95911656982467e-23	1.23330793316256e-20	MEX3A	ENSG00000254726	MEX3A	protein_coding	mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]	1	156072013	156082465	-1
ENSG00000234456	1368.54521296494	2.03180451415245	0.206627140192006	9.83319283354751	8.10089036845325e-23	1.66060537419607e-20	MAGI2-AS3	ENSG00000234456	MAGI2-AS3	lncRNA	MAGI2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:40862]	7	79452877	79471208	1
ENSG00000064989	2706.34458422833	-2.36263988042517	0.24097371462	-9.804554343825	1.07621008335422e-22	2.18531564472795e-20	CALCRL	ENSG00000064989	CALCRL	protein_coding	calcitonin receptor like receptor [Source:HGNC Symbol;Acc:HGNC:16709]	2	187341964	187448460	-1
ENSG00000165194	5296.07768445653	-2.52535041326364	0.258662777289007	-9.76309942903784	1.62123184678384e-22	3.26125180095097e-20	PCDH19	ENSG00000165194	PCDH19	protein_coding	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	X	100291644	100410273	-1
ENSG00000136859	2173.48764339026	-2.04272682417745	0.209260931524911	-9.7616253989306	1.64497346376139e-22	3.27837118833335e-20	ANGPTL2	ENSG00000136859	ANGPTL2	protein_coding	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]	9	127087348	127122635	-1
ENSG00000146729	69794.1432019922	-2.35749213964609	0.241806361277593	-9.74950421978225	1.85371336986497e-22	3.66048867641959e-20	NIPSNAP2	ENSG00000146729	NIPSNAP2	protein_coding	nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179]	7	55951793	56000181	1
ENSG00000008394	253.076429845803	2.62701802514363	0.269482606393561	9.74837693720034	1.87441007287933e-22	3.6677093098777e-20	MGST1	ENSG00000008394	MGST1	protein_coding	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	12	16347142	16609259	1
ENSG00000198729	105.455428488112	4.74638559065193	0.48922596197405	9.7018268848612	2.9614775932368e-22	5.74259853304765e-20	PPP1R14C	ENSG00000198729	PPP1R14C	protein_coding	protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]	6	150143044	150250392	1
ENSG00000144810	4171.09993513116	-1.90284704889897	0.196754674807555	-9.67116563182117	3.99798175544781e-22	7.68326422359452e-20	COL8A1	ENSG00000144810	COL8A1	protein_coding	collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]	3	99638475	99799226	1
ENSG00000101333	308.324389791796	2.55753190613075	0.264917620211157	9.65406492815476	4.72449627627752e-22	8.99912016376969e-20	PLCB4	ENSG00000101333	PLCB4	protein_coding	phospholipase C beta 4 [Source:HGNC Symbol;Acc:HGNC:9059]	20	9068763	9481242	1
ENSG00000249743	123.562187067356	-3.85755917247837	0.399743198868479	-9.65009331840455	4.91110183085202e-22	9.27250489537358e-20	NA	ENSG00000249743	AC116345.1	lncRNA	novel transcript	5	73213930	73295258	1
ENSG00000138696	294.868180003009	3.03135132329842	0.314502426714379	9.63856258588236	5.49520371199268e-22	1.02851099736461e-19	BMPR1B	ENSG00000138696	BMPR1B	protein_coding	bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]	4	94757968	95158448	1
ENSG00000113657	17135.4382357078	-1.72717708751803	0.179387456208195	-9.6281932083004	6.07889025108413e-22	1.12794856693392e-19	DPYSL3	ENSG00000113657	DPYSL3	protein_coding	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]	5	147390808	147510068	-1
ENSG00000132182	203.375937022015	2.92638407405794	0.3040715849847	9.62399717226189	6.33215462760224e-22	1.16489996755992e-19	NUP210	ENSG00000132182	NUP210	protein_coding	nucleoporin 210 [Source:HGNC Symbol;Acc:HGNC:30052]	3	13316235	13420322	-1
ENSG00000005108	3141.76268936416	2.88793561505063	0.300413716902014	9.6131949127762	7.03320940162836e-22	1.28290507763262e-19	THSD7A	ENSG00000005108	THSD7A	protein_coding	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	7	11370365	11832198	-1
ENSG00000064042	2005.63921020233	2.76911755291143	0.288558010608346	9.59639812831221	8.27869718832258e-22	1.49740065782735e-19	LIMCH1	ENSG00000064042	LIMCH1	protein_coding	LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]	4	41359607	41700044	1
ENSG00000018236	1944.18748413217	-3.38266451118506	0.352964894868409	-9.5835720785949	9.37453584136168e-22	1.68147924541224e-19	CNTN1	ENSG00000018236	CNTN1	protein_coding	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]	12	40692439	41072415	1
ENSG00000071246	1965.39504418417	1.98618085519072	0.207303047310273	9.5810499698925	9.60633187511031e-22	1.70881559735433e-19	VASH1	ENSG00000071246	VASH1	protein_coding	vasohibin 1 [Source:HGNC Symbol;Acc:HGNC:19964]	14	76761468	76783015	1
ENSG00000172985	441.475386643866	2.55605976469592	0.267199082816328	9.56612477016975	1.10987984351029e-21	1.95811915997668e-19	SH3RF3	ENSG00000172985	SH3RF3	protein_coding	SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699]	2	109129348	109504632	1
ENSG00000280165	103.869362984239	3.84378413363002	0.401878894201052	9.56453346790351	1.12708651673975e-21	1.97230977124443e-19	PCDH20	ENSG00000280165	PCDH20	protein_coding	protocadherin 20 [Source:HGNC Symbol;Acc:HGNC:14257]	13	61409685	61415522	-1
ENSG00000225210	861.807916989985	2.01770887520259	0.212147503715615	9.51087728992248	1.89061303167332e-21	3.28173829788197e-19	NA	ENSG00000225210	DUXAP9	transcribed_processed_pseudogene	double homeobox A pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:32188]	14	19062316	19131167	1
ENSG00000111846	1749.20773308354	2.24307832963095	0.236763179483625	9.47393228340257	2.69502694117767e-21	4.64062079055266e-19	GCNT2	ENSG00000111846	GCNT2	protein_coding	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	6	10492223	10629368	1
ENSG00000112964	169.822297406656	4.48438775200636	0.473605906051412	9.46860605982299	2.83602879731459e-21	4.84465744709518e-19	GHR	ENSG00000112964	GHR	protein_coding	growth hormone receptor [Source:HGNC Symbol;Acc:HGNC:4263]	5	42423439	42721878	1
ENSG00000169126	112.134155286706	3.54851281298897	0.374814929503229	9.46737318519327	2.86969303266305e-21	4.86356479016059e-19	ARMC4	ENSG00000169126	ARMC4	protein_coding	armadillo repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25583]	10	27812164	27999048	-1
ENSG00000188158	654.233709025787	2.17060573797972	0.229403877336775	9.46194006474082	3.02281819935506e-21	5.083057728353e-19	NHS	ENSG00000188158	NHS	protein_coding	NHS actin remodeling regulator [Source:HGNC Symbol;Acc:HGNC:7820]	X	17375420	17735994	1
ENSG00000103175	58.6405540425065	6.48716185534487	0.688786585699471	9.41824650774388	4.58683782040188e-21	7.65326335242868e-19	WFDC1	ENSG00000103175	WFDC1	protein_coding	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]	16	84294846	84329844	1
ENSG00000135744	3527.49255763835	-3.02274688599464	0.322396346583094	-9.37587202222082	6.86062788044068e-21	1.1359088807585e-18	AGT	ENSG00000135744	AGT	protein_coding	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	1	230702523	230714122	-1
ENSG00000176826	1049.24873354037	-2.17685422802984	0.232424343429115	-9.36586157849571	7.5432317293129e-21	1.23939328047123e-18	FKBP9P1	ENSG00000176826	FKBP9P1	transcribed_unprocessed_pseudogene	FKBP prolyl isomerase 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23568]	7	55681074	55713252	-1
ENSG00000230257	407.735012510452	-2.7004371045852	0.288665238969978	-9.35490921671401	8.36715400843701e-21	1.36435320361817e-18	NFE4	ENSG00000230257	NFE4	protein_coding	nuclear factor, erythroid 4 [Source:HGNC Symbol;Acc:HGNC:29902]	7	102973522	102988856	1
ENSG00000111817	576.153641105847	2.2801250122995	0.24401197136704	9.34431618057689	9.24851527935193e-21	1.4946121790595e-18	DSE	ENSG00000111817	DSE	protein_coding	dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]	6	116254173	116444860	1
ENSG00000164647	332.299818867024	2.5199175191615	0.269692384807291	9.34367324076324	9.30487046989281e-21	1.4946121790595e-18	STEAP1	ENSG00000164647	STEAP1	protein_coding	STEAP family member 1 [Source:HGNC Symbol;Acc:HGNC:11378]	7	90154456	90164829	1
ENSG00000198682	139.67510314327	3.60941004969597	0.386387420940227	9.34142742254112	9.50439961216326e-21	1.51535331297927e-18	PAPSS2	ENSG00000198682	PAPSS2	protein_coding	3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:HGNC:8604]	10	87659613	87747705	1
ENSG00000157111	214.105179817381	-2.86006785300734	0.309445710283835	-9.24255130369711	2.40688489606254e-20	3.80924930168016e-18	TMEM171	ENSG00000157111	TMEM171	protein_coding	transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]	5	73120569	73131809	1
ENSG00000099377	234.994918604471	-2.58434290923776	0.280126077296472	-9.22564201869223	2.81867202141299e-20	4.42840121086811e-18	HSD3B7	ENSG00000099377	HSD3B7	protein_coding	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]	16	30985207	30989147	1
ENSG00000187957	239.398564001825	2.81036938215972	0.305539791846926	9.19804705361489	3.64514161542053e-20	5.68536435726894e-18	DNER	ENSG00000187957	DNER	protein_coding	delta/notch like EGF repeat containing [Source:HGNC Symbol;Acc:HGNC:24456]	2	229357629	229714555	-1
ENSG00000133019	142.819164636834	3.59321300583914	0.390689650693624	9.19710312126213	3.67729504407629e-20	5.69425169271209e-18	CHRM3	ENSG00000133019	CHRM3	protein_coding	cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]	1	239386565	239915452	1
ENSG00000118432	674.40361671847	2.97682780613142	0.323749509550346	9.1948488517123	3.75522161813368e-20	5.77338500776495e-18	CNR1	ENSG00000118432	CNR1	protein_coding	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	6	88139864	88166359	-1
ENSG00000229140	386.446555644643	3.08561454500989	0.335627917967399	9.19355744807144	3.80059657089947e-20	5.80170500652767e-18	CCDC26	ENSG00000229140	CCDC26	lncRNA	CCDC26 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28416]	8	128634199	129683770	-1
ENSG00000106991	151.764310979393	3.46798758281886	0.379533855307327	9.13749204273401	6.39173827198505e-20	9.68843482860607e-18	ENG	ENSG00000106991	ENG	protein_coding	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]	9	127815012	127854756	-1
ENSG00000152092	1333.69815440144	-1.97300326584748	0.21603730430606	-9.13269711536638	6.68135880730343e-20	9.96722149641636e-18	ASTN1	ENSG00000152092	ASTN1	protein_coding	astrotactin 1 [Source:HGNC Symbol;Acc:HGNC:773]	1	176857302	177164973	-1
ENSG00000171365	945.954355369665	1.92353807633857	0.210633412921804	9.13216022878893	6.71458426398612e-20	9.96722149641636e-18	CLCN5	ENSG00000171365	CLCN5	protein_coding	chloride voltage-gated channel 5 [Source:HGNC Symbol;Acc:HGNC:2023]	X	49922596	50099235	1
ENSG00000185885	1692.47919377433	-2.37059863990926	0.25958492400549	-9.13226624770833	6.7080103228869e-20	9.96722149641636e-18	IFITM1	ENSG00000185885	IFITM1	protein_coding	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]	11	313506	315272	1
ENSG00000145703	1523.79454216181	2.42997249038474	0.268070875277578	9.06466429025005	1.24988542142572e-19	1.84263930210734e-17	IQGAP2	ENSG00000145703	IQGAP2	protein_coding	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]	5	76403285	76708132	1
ENSG00000237352	683.604851812157	-1.90230637578258	0.210120285099019	-9.0534161177543	1.38564068003017e-19	2.02887959163057e-17	NA	ENSG00000237352	LINC01358	lncRNA	long intergenic non-protein coding RNA 1358 [Source:HGNC Symbol;Acc:HGNC:50589]	1	58933643	59240555	1
ENSG00000171346	62.6040910179433	5.0817867796738	0.563241288341761	9.02239747841479	1.84017181443379e-19	2.67620663066709e-17	KRT15	ENSG00000171346	KRT15	protein_coding	keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]	17	41513745	41522529	-1
ENSG00000131089	851.400952332088	2.41888906958956	0.268327474741121	9.014690247144	1.97427593927395e-19	2.85196747093506e-17	ARHGEF9	ENSG00000131089	ARHGEF9	protein_coding	Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]	X	63634967	63809274	-1
ENSG00000104327	851.010699017633	-2.25801577096979	0.250686643561899	-9.00732380028954	2.11145929954653e-19	3.02980333089597e-17	CALB1	ENSG00000104327	CALB1	protein_coding	calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]	8	90058608	90095475	-1
ENSG00000134326	896.758108217365	-3.02693682700217	0.337831201338499	-8.95990901671999	3.24946418856658e-19	4.63188524468258e-17	CMPK2	ENSG00000134326	CMPK2	protein_coding	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]	2	6840570	6866635	-1
ENSG00000172348	176.537364082503	3.25637850706233	0.36405972984884	8.9446270490131	3.73207834964647e-19	5.2848193682757e-17	RCAN2	ENSG00000172348	RCAN2	protein_coding	regulator of calcineurin 2 [Source:HGNC Symbol;Acc:HGNC:3041]	6	46220736	46491972	-1
ENSG00000137801	6972.14415865107	-1.96256126433006	0.219616068577759	-8.93632818873261	4.02315891102902e-19	5.65976943797311e-17	THBS1	ENSG00000137801	THBS1	protein_coding	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	15	39581079	39599466	1
ENSG00000168243	231.074255813972	4.10765181179283	0.460384380088656	8.92222236341255	4.57023474817947e-19	6.38764498180616e-17	GNG4	ENSG00000168243	GNG4	protein_coding	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]	1	235547685	235650754	-1
ENSG00000114541	777.036875204158	2.14050038765276	0.240549434005756	8.89838047842398	5.66674685416359e-19	7.86910059929142e-17	FRMD4B	ENSG00000114541	FRMD4B	protein_coding	FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]	3	69168782	69542583	-1
ENSG00000154548	73.7542405943535	4.76750754997304	0.536731765972435	8.88247696935808	6.53877876298037e-19	9.02183808297369e-17	SRSF12	ENSG00000154548	SRSF12	protein_coding	serine and arginine rich splicing factor 12 [Source:HGNC Symbol;Acc:HGNC:21220]	6	89095959	89118071	-1
ENSG00000132274	2698.14524916808	-1.85057921200505	0.209117979756903	-8.84945050710766	8.79512562094649e-19	1.20577250869587e-16	TRIM22	ENSG00000132274	TRIM22	protein_coding	tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]	11	5689697	5737089	1
ENSG00000168280	2136.56989066204	2.34536258818453	0.26513244144022	8.84600381395931	9.07091597151916e-19	1.23571136310746e-16	KIF5C	ENSG00000168280	KIF5C	protein_coding	kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]	2	148875227	149026759	1
ENSG00000138028	187.390573072687	2.9776367961914	0.336791224211908	8.84119472874946	9.47004416794829e-19	1.28197000421962e-16	CGREF1	ENSG00000138028	CGREF1	protein_coding	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]	2	27098889	27119128	-1
ENSG00000180354	6133.84373266533	1.84568507099875	0.208800756776791	8.83945585011361	9.6185909539926e-19	1.29394094808585e-16	MTURN	ENSG00000180354	MTURN	protein_coding	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]	7	30134986	30162762	1
ENSG00000139211	470.093634714788	2.08173482422657	0.235900583347783	8.82462770834913	1.0982454278736e-18	1.46823817326406e-16	AMIGO2	ENSG00000139211	AMIGO2	protein_coding	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	12	47075707	47079951	-1
ENSG00000112294	113.009334483631	3.67464164861066	0.41667402641807	8.81898418339066	1.15502752353606e-18	1.5346180504068e-16	ALDH5A1	ENSG00000112294	ALDH5A1	protein_coding	aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]	6	24494852	24537207	1
ENSG00000185745	1110.24760675871	-2.61031760594945	0.297921315012974	-8.76176854226013	1.92210628499533e-18	2.53812366124169e-16	IFIT1	ENSG00000185745	IFIT1	protein_coding	interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]	10	89392546	89406487	1
ENSG00000157214	421.760401018033	2.61511772810249	0.298710531894545	8.75468873332433	2.04667542622614e-18	2.68613669963972e-16	STEAP2	ENSG00000157214	STEAP2	protein_coding	STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]	7	90167590	90238137	1
ENSG00000174640	918.535293035418	5.76119929774479	0.658609178716653	8.74752354495104	2.18085875901553e-18	2.84489720782122e-16	SLCO2A1	ENSG00000174640	SLCO2A1	protein_coding	solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]	3	133928145	134052184	-1
ENSG00000230630	195.906561643185	3.04462847999583	0.34951391195	8.71103660226088	3.01108408720745e-18	3.90425143934055e-16	DNM3OS	ENSG00000230630	DNM3OS	lncRNA	DNM3 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:41228]	1	172138397	172144840	-1
ENSG00000092621	839.336030648378	1.96023460524515	0.225364850580653	8.69804940830216	3.37637536260141e-18	4.35168283261274e-16	PHGDH	ENSG00000092621	PHGDH	protein_coding	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	1	119648411	119744226	1
ENSG00000198797	744.979379668863	-2.29254631997436	0.266445682586466	-8.6041788995038	7.68650139437658e-18	9.84787238170009e-16	BRINP2	ENSG00000198797	BRINP2	protein_coding	BMP/retinoic acid inducible neural specific 2 [Source:HGNC Symbol;Acc:HGNC:13746]	1	177170958	177282422	1
ENSG00000177409	5149.54404731474	-2.31915488136772	0.270118396735163	-8.58569763999276	9.028684125758e-18	1.14990175812317e-15	SAMD9L	ENSG00000177409	SAMD9L	protein_coding	sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349]	7	93130056	93148385	-1
ENSG00000147180	162.445417239683	2.76458024122939	0.322593640347549	8.56985351059912	1.03616763546307e-17	1.311910128571e-15	ZNF711	ENSG00000147180	ZNF711	protein_coding	zinc finger protein 711 [Source:HGNC Symbol;Acc:HGNC:13128]	X	85244032	85273362	1
ENSG00000165694	77.4220463262353	6.18847602182112	0.724211198865682	8.54512610618838	1.28395993979869e-17	1.61613764586122e-15	FRMD7	ENSG00000165694	FRMD7	protein_coding	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	X	132076993	132128020	-1
ENSG00000184012	441.540332805935	-3.05847989877069	0.358462481909989	-8.53221760468279	1.43568681462998e-17	1.79661180221487e-15	TMPRSS2	ENSG00000184012	TMPRSS2	protein_coding	transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]	21	41464305	41531116	-1
