	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000133639	1089.59733917144	1.73507216939925	0.281326712435463	6.16746328273851	6.9394219327409e-10	1.31197560785534e-07	BTG1	ENSG00000133639	BTG1	protein_coding	BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]	12	92140278	92145846	-1
ENSG00000135549	611.334523380751	-1.51208742517869	0.245545237719779	-6.15808084579638	7.36317673230164e-10	1.37802968177863e-07	PKIB	ENSG00000135549	PKIB	protein_coding	cAMP-dependent protein kinase inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018]	6	122471917	122726373	1
ENSG00000174307	1167.57575673919	-1.3911720690845	0.226165917587504	-6.15111279331578	7.69411734801974e-10	1.4255660622411e-07	PHLDA3	ENSG00000174307	PHLDA3	protein_coding	pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]	1	201464383	201469237	-1
ENSG00000277734	263.080494354405	-2.17055469532855	0.356756651727645	-6.08413237655789	1.17123807466477e-09	2.14858406409791e-07	NA	ENSG00000277734	TRAC	TR_C_gene	T cell receptor alpha constant [Source:HGNC Symbol;Acc:HGNC:12029]	14	22547506	22552156	1
ENSG00000035862	2091.57981102325	1.65150634139764	0.274139152720783	6.02433590753724	1.69805380151662e-09	3.08446478769608e-07	TIMP2	ENSG00000035862	TIMP2	protein_coding	TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]	17	78852977	78925387	-1
ENSG00000143248	545.599044482184	-1.71258548082487	0.28479011158879	-6.01350050839432	1.81559361120428e-09	3.26595324547505e-07	RGS5	ENSG00000143248	RGS5	protein_coding	regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	1	163111121	163321791	-1
ENSG00000150551	399.808795772806	-1.36109747169304	0.22674087115137	-6.002876608798	1.93851939661358e-09	3.45354686350543e-07	LYPD1	ENSG00000150551	LYPD1	protein_coding	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	2	132644853	132671579	-1
ENSG00000099954	513.988033621016	1.42862440581784	0.238300679780029	5.9950496454168	2.03423287286705e-09	3.58776344212396e-07	CECR2	ENSG00000099954	CECR2	protein_coding	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	22	17359949	17558149	1
ENSG00000179981	2025.80053224551	1.3101215172746	0.218587110235117	5.99358999652543	2.0525848708179e-09	3.58776344212396e-07	TSHZ1	ENSG00000179981	TSHZ1	protein_coding	teashirt zinc finger homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10669]	18	75210755	75289950	1
ENSG00000109099	8121.31002993063	-1.53756463448601	0.256839138524768	-5.98648883233868	2.14419303699847e-09	3.71286061584184e-07	PMP22	ENSG00000109099	PMP22	protein_coding	peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]	17	15229777	15265326	-1
ENSG00000198467	780.108077120976	1.57613222798421	0.264391783410427	5.9613510210244	2.5016092963463e-09	4.29164972617632e-07	TPM2	ENSG00000198467	TPM2	protein_coding	tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]	9	35681992	35690056	-1
ENSG00000100095	64.1345072373462	3.54792745882095	0.596989101352854	5.94303556091877	2.79791706738822e-09	4.75594563528156e-07	SEZ6L	ENSG00000100095	SEZ6L	protein_coding	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]	22	26169462	26383597	1
ENSG00000200795	6211.97819702346	1.11052722594925	0.1869294142312	5.94089073951579	2.8347751269646e-09	4.77479214112728e-07	RNU4-1	ENSG00000200795	RNU4-1	snRNA	RNA, U4 small nuclear 1 [Source:HGNC Symbol;Acc:HGNC:10192]	12	120293097	120293237	-1
ENSG00000120708	373.3918783026	2.11380996887218	0.357988877365098	5.90468057116867	3.53330679731701e-09	5.89775750817023e-07	TGFBI	ENSG00000120708	TGFBI	protein_coding	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	5	136028988	136063818	1
ENSG00000001461	2683.78474037408	-1.09886409508968	0.186247766048442	-5.90001221708011	3.63474657496604e-09	6.01290933401524e-07	NIPAL3	ENSG00000001461	NIPAL3	protein_coding	NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]	1	24415802	24472976	1
ENSG00000135709	385.178572160754	2.48630643084828	0.422847354033597	5.87991483718904	4.10477618608681e-09	6.7303799270634e-07	KIAA0513	ENSG00000135709	KIAA0513	protein_coding	KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058]	16	85027751	85094230	1
ENSG00000189129	364.167390126199	-1.62029313745444	0.275883595390597	-5.87310432561394	4.2770911691948e-09	6.95139870024923e-07	PLAC9	ENSG00000189129	PLAC9	protein_coding	placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]	10	80131682	80145359	1
ENSG00000140798	74.9064768969767	4.06218079136728	0.693770848521782	5.85521977468867	4.76379627407972e-09	7.60893253156458e-07	ABCC12	ENSG00000140798	ABCC12	protein_coding	ATP binding cassette subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:14640]	16	48081006	48156018	-1
ENSG00000142227	2933.46875706679	-1.49310401692366	0.254969822816237	-5.85600288077923	4.74139996382799e-09	7.60893253156458e-07	EMP3	ENSG00000142227	EMP3	protein_coding	epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]	19	48321509	48330553	1
ENSG00000239887	100.013548053718	2.60437982758119	0.446486514864981	5.83305372250438	5.44220359791959e-09	8.61821780019267e-07	C1orf226	ENSG00000239887	C1orf226	protein_coding	chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]	1	162378841	162386812	1
ENSG00000244694	425.354582960878	-1.94444376101702	0.334732781825231	-5.8089433320942	6.28683623594229e-09	9.87139845589311e-07	PTCHD4	ENSG00000244694	PTCHD4	protein_coding	patched domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21345]	6	47878028	48068689	-1
ENSG00000178773	84.0150172182113	3.31206170897681	0.570479048255212	5.80575521416014	6.40765194354495e-09	9.97655253865553e-07	CPNE7	ENSG00000178773	CPNE7	protein_coding	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	16	89575758	89597246	1
ENSG00000164651	35.6812652252321	5.23666150255313	0.903945649283891	5.79311544527221	6.90925783812265e-09	1.06678941020614e-06	SP8	ENSG00000164651	SP8	protein_coding	Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]	7	20782283	20786886	-1
ENSG00000169992	384.703176340199	1.60333197165523	0.277658253885692	5.77447977583013	7.71912001749498e-09	1.18198227838138e-06	NLGN2	ENSG00000169992	NLGN2	protein_coding	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	17	7404874	7419860	1
ENSG00000169213	107.852236373042	2.25185221768477	0.39192935248384	5.74555644636905	9.1619186369061e-09	1.3914100697098e-06	RAB3B	ENSG00000169213	RAB3B	protein_coding	RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]	1	51907956	51990700	-1
ENSG00000091409	18330.5709854994	-1.18811954618249	0.207509140085378	-5.72562512520485	1.03053557090697e-08	1.55233845998084e-06	ITGA6	ENSG00000091409	ITGA6	protein_coding	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	2	172427354	172506459	1
ENSG00000184221	864.932733493634	1.3381287682752	0.234111740182403	5.71576960315029	1.0920862284062e-08	1.63178819676694e-06	OLIG1	ENSG00000184221	OLIG1	protein_coding	oligodendrocyte transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16983]	21	33070141	33072413	1
ENSG00000158321	809.758723049724	1.3476757779077	0.236260052533056	5.70420502094462	1.16887320988408e-08	1.73255062661858e-06	AUTS2	ENSG00000158321	AUTS2	protein_coding	activator of transcription and developmental regulator AUTS2 [Source:HGNC Symbol;Acc:HGNC:14262]	7	69598296	70793495	1
ENSG00000182712	344.524931065425	-1.60608245949748	0.281917787631361	-5.6969887320399	1.21941983479902e-08	1.78614632921121e-06	CMC4	ENSG00000182712	CMC4	protein_coding	C-X9-C motif containing 4 [Source:HGNC Symbol;Acc:HGNC:35428]	X	155061622	155071136	-1
ENSG00000198865	40.1438251962891	-3.72533739919077	0.653991825180574	-5.69630575758674	1.22431230467305e-08	1.78614632921121e-06	CCDC152	ENSG00000198865	CCDC152	protein_coding	coiled-coil domain containing 152 [Source:HGNC Symbol;Acc:HGNC:34438]	5	42756818	42802439	1
ENSG00000116288	1570.96166376541	-1.14387073094684	0.200947832210438	-5.69237656542095	1.25283165522376e-08	1.79941588433999e-06	PARK7	ENSG00000116288	PARK7	protein_coding	Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]	1	7954291	7985505	1
ENSG00000181744	1150.44818438147	1.19587850368003	0.210066570719946	5.69285488681744	1.24932563907254e-08	1.79941588433999e-06	C3orf58	ENSG00000181744	DIPK2A	protein_coding	divergent protein kinase domain 2A [Source:HGNC Symbol;Acc:HGNC:28490]	3	143971798	144048719	1
ENSG00000240891	92.3567263048892	3.0580331955937	0.538403240540815	5.67981944633537	1.34837000435623e-08	1.92173841851633e-06	PLCXD2	ENSG00000240891	PLCXD2	protein_coding	phosphatidylinositol specific phospholipase C X domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26462]	3	111674676	111846447	1
ENSG00000110876	59.0419696581141	-2.89927542763479	0.511423232627698	-5.66903347886305	1.43605306777634e-08	2.01569630604243e-06	SELPLG	ENSG00000110876	SELPLG	protein_coding	selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722]	12	108622277	108633959	-1
ENSG00000144452	166.115566764173	-2.33782825569207	0.412314234562182	-5.67001587557244	1.42784288209478e-08	2.01569630604243e-06	ABCA12	ENSG00000144452	ABCA12	protein_coding	ATP binding cassette subfamily A member 12 [Source:HGNC Symbol;Acc:HGNC:14637]	2	214931542	215138626	-1
ENSG00000102024	5937.13932590829	-1.11736804840437	0.19810690017975	-5.64022781331965	1.6982532444286e-08	2.36580722652429e-06	PLS3	ENSG00000102024	PLS3	protein_coding	plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]	X	115561174	115650861	1
ENSG00000101901	662.224818228678	-1.27165090172903	0.225711810840493	-5.63395817433623	1.76119752266193e-08	2.43518415670748e-06	ALG13	ENSG00000101901	ALG13	protein_coding	ALG13 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:30881]	X	111665811	111760649	1
ENSG00000149218	4436.65582682767	-1.07361200252142	0.190929271126637	-5.62308752443375	1.87574303183867e-08	2.57435310325236e-06	ENDOD1	ENSG00000149218	ENDOD1	protein_coding	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]	11	95089846	95132645	1
ENSG00000139219	46.1350201417045	3.99891421685421	0.711465589004698	5.62067129971595	1.90216878577161e-08	2.58152023938598e-06	COL2A1	ENSG00000139219	COL2A1	protein_coding	collagen type II alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2200]	12	47972967	48004554	-1
ENSG00000198846	121.488329059511	2.40851798325421	0.42855679002778	5.62006725665946	1.90883135144581e-08	2.58152023938598e-06	TOX	ENSG00000198846	TOX	protein_coding	thymocyte selection associated high mobility group box [Source:HGNC Symbol;Acc:HGNC:18988]	8	58805412	59119147	-1
ENSG00000101126	6387.64122964832	1.09038568236287	0.194413719675791	5.60858402473457	2.03988657050411e-08	2.7387694477029e-06	ADNP	ENSG00000101126	ADNP	protein_coding	activity dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:HGNC:15766]	20	50888916	50931437	-1
ENSG00000242265	8152.88603347254	1.55803895122382	0.277878898310619	5.6068991229489	2.05983633798027e-08	2.74565810576248e-06	PEG10	ENSG00000242265	PEG10	protein_coding	paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]	7	94656325	94669695	1
ENSG00000269968	274.935275763046	1.93086635188602	0.344561887745166	5.60383031484337	2.09665974705708e-08	2.77477941381954e-06	NA	ENSG00000269968	AC006064.4	lncRNA	novel transcript, antisense to GAPDH	12	6537794	6538370	-1
ENSG00000135324	211.332383502305	-1.7953166757378	0.322067216606217	-5.57435399559118	2.48450073415261e-08	3.26473968811202e-06	MRAP2	ENSG00000135324	MRAP2	protein_coding	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:21232]	6	84033772	84090881	1
ENSG00000105825	124.415574485459	2.82526795398641	0.507307303605254	5.56914504070457	2.55992328018418e-08	3.34015905177835e-06	TFPI2	ENSG00000105825	TFPI2	protein_coding	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	7	93885396	93890753	-1
ENSG00000102034	104.592097036694	2.60871280233884	0.468566244827295	5.56743647485825	2.58514275211168e-08	3.34947726651225e-06	ELF4	ENSG00000102034	ELF4	protein_coding	E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]	X	130064874	130110716	-1
ENSG00000147459	104.476318655331	3.09716384536555	0.557604546412536	5.554409240907	2.78552194742573e-08	3.58403823902111e-06	DOCK5	ENSG00000147459	DOCK5	protein_coding	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]	8	25184689	25418082	1
ENSG00000160886	46.1246314923946	3.35967291359285	0.60576140336777	5.54619837928683	2.91947572413634e-08	3.73048594598607e-06	LY6K	ENSG00000160886	LY6K	protein_coding	lymphocyte antigen 6 family member K [Source:HGNC Symbol;Acc:HGNC:24225]	8	142700111	142705127	1
ENSG00000134070	359.845496884816	-1.52567127413748	0.275466336196533	-5.53850352534175	3.05067107681263e-08	3.87142696651948e-06	IRAK2	ENSG00000134070	IRAK2	protein_coding	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]	3	10164919	10243745	1
ENSG00000146047	972.010405171295	-1.47316596690539	0.266511108839195	-5.52759685448704	3.24647006753377e-08	4.09187737491604e-06	HIST1H2BA	ENSG00000146047	HIST1H2BA	protein_coding	histone cluster 1 H2B family member a [Source:HGNC Symbol;Acc:HGNC:18730]	6	25726777	25727292	1
ENSG00000175356	433.406376565822	-1.42185335819166	0.257506368389375	-5.52162405568811	3.35880541371858e-08	4.20486126387688e-06	SCUBE2	ENSG00000175356	SCUBE2	protein_coding	signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]	11	9019498	9138114	-1
ENSG00000177301	1056.35004701724	1.74057887993695	0.315740436167345	5.512689160328	3.5339204717025e-08	4.39439453018147e-06	KCNA2	ENSG00000177301	KCNA2	protein_coding	potassium voltage-gated channel subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:6220]	1	110519837	110631474	-1
ENSG00000091583	32.9818179906769	5.82112735186091	1.05651981352342	5.50971905812904	3.59406865166766e-08	4.40999364093367e-06	APOH	ENSG00000091583	APOH	protein_coding	apolipoprotein H [Source:HGNC Symbol;Acc:HGNC:616]	17	66212033	66256525	-1
ENSG00000169621	364.764881888551	-1.41759092606818	0.257272006125131	-5.51008618239911	3.58658050567329e-08	4.40999364093367e-06	PROKR1	ENSG00000169621	APLF	protein_coding	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]	2	68467572	68655862	1
ENSG00000164211	1792.76724602147	-1.18571033287903	0.215293965009996	-5.50740162560515	3.64168791350384e-08	4.41001265760779e-06	STARD4	ENSG00000164211	STARD4	protein_coding	StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]	5	111496033	111512590	-1
ENSG00000172000	203.973859665518	-1.72587730630895	0.313357838609441	-5.50768831559381	3.6357639255422e-08	4.41001265760779e-06	ZNF556	ENSG00000172000	ZNF556	protein_coding	zinc finger protein 556 [Source:HGNC Symbol;Acc:HGNC:25669]	19	2867335	2883445	1
ENSG00000135346	30.5214854631135	4.88564530027473	0.888125377632603	5.50107611303481	3.77480199792021e-08	4.54152801412115e-06	CGA	ENSG00000135346	CGA	protein_coding	glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]	6	87085498	87095406	-1
ENSG00000253898	55.16782075622	2.90244007421754	0.529058119180752	5.48605147334659	4.11017178072933e-08	4.91311372602278e-06	LINC01419	ENSG00000253898	LINC01419	lncRNA	long intergenic non-protein coding RNA 1419 [Source:HGNC Symbol;Acc:HGNC:50712]	8	83403758	83408900	1
ENSG00000164197	1943.55635347628	-1.17182438599296	0.213687268840929	-5.4838287388346	4.16217728658849e-08	4.94338594653279e-06	RNF180	ENSG00000164197	RNF180	protein_coding	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	5	64165843	64372869	1
ENSG00000230615	299.643474564053	-1.56567162236805	0.286170498969064	-5.47111469563922	4.47213741245577e-08	5.27769184573124e-06	NA	ENSG00000230615	AL139220.2	lncRNA	novel transcript	1	44030437	44115913	1
ENSG00000086289	3780.48599741351	-1.10150713504778	0.201889967888316	-5.45597756326915	4.87041430808075e-08	5.67541108805787e-06	EPDR1	ENSG00000086289	EPDR1	protein_coding	ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572]	7	37683843	37951936	1
ENSG00000140015	765.004959813364	1.46725861642645	0.268922355933131	5.45606783539888	4.86794022205263e-08	5.67541108805787e-06	KCNH5	ENSG00000140015	KCNH5	protein_coding	potassium voltage-gated channel subfamily H member 5 [Source:HGNC Symbol;Acc:HGNC:6254]	14	62699464	63102037	-1
ENSG00000266074	132.424377532066	2.15730643456952	0.395590025181741	5.45338936081215	4.94186982992811e-08	5.72268526305676e-06	BAHCC1	ENSG00000266074	BAHCC1	protein_coding	BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]	17	81395475	81466332	1
ENSG00000272602	721.777875495583	1.38664181828645	0.254427585938461	5.45004510093428	5.03570481856234e-08	5.79512663840515e-06	ZNF595	ENSG00000272602	ZNF595	protein_coding	zinc finger protein 595 [Source:HGNC Symbol;Acc:HGNC:27196]	4	53286	88208	1
ENSG00000134775	79.6421922018701	2.66861215731522	0.490017564849214	5.44595204079347	5.15290203057909e-08	5.89339313719564e-06	FHOD3	ENSG00000134775	FHOD3	protein_coding	formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]	18	36297714	36780055	1
ENSG00000140022	7448.63361220015	-1.08937721611548	0.200096029402336	-5.44427202963158	5.20176748336793e-08	5.91278208170804e-06	STON2	ENSG00000140022	STON2	protein_coding	stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652]	14	81260656	81436465	-1
ENSG00000214530	172.878088447061	2.28005677711698	0.420678622035035	5.41994923841672	5.96159605020924e-08	6.73514948891932e-06	STARD10	ENSG00000214530	STARD10	protein_coding	StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]	11	72754729	72793681	-1
ENSG00000131080	686.620060390782	-1.51356590670812	0.279513769618555	-5.41499586504681	6.12901222585439e-08	6.84086376630302e-06	EDA2R	ENSG00000131080	EDA2R	protein_coding	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]	X	66595637	66639298	-1
ENSG00000167100	97.4241366503323	2.18352647943138	0.403200243588875	5.41548898878599	6.1121433667942e-08	6.84086376630302e-06	SAMD14	ENSG00000167100	SAMD14	protein_coding	sterile alpha motif domain containing 14 [Source:HGNC Symbol;Acc:HGNC:27312]	17	50110040	50129882	-1
ENSG00000200959	328.339706689724	1.45491190441112	0.270047230444669	5.38762016561106	7.13967395621805e-08	7.92119036292264e-06	SNORA74A	ENSG00000200959	SNORA74A	snoRNA	small nucleolar RNA, H/ACA box 74A [Source:HGNC Symbol;Acc:HGNC:10119]	5	139278781	139278978	1
ENSG00000233098	1419.46772015071	1.19416962323499	0.2217607745179	5.38494522230575	7.24667143795188e-08	7.99204335728408e-06	LOC339260	ENSG00000233098	CCDC144NL-AS1	lncRNA	CCDC144NL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51340]	17	20868433	21002276	1
ENSG00000087510	268.925619434924	-1.52876951597815	0.284392636081596	-5.37555942742318	7.63452652929342e-08	8.27207646402038e-06	TFAP2C	ENSG00000087510	TFAP2C	protein_coding	transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]	20	56629306	56639283	1
ENSG00000148842	369.39861918303	1.25244478221405	0.232965275077271	5.3761007162919	7.61162249507508e-08	8.27207646402038e-06	CNNM2	ENSG00000148842	CNNM2	protein_coding	cyclin and CBS domain divalent metal cation transport mediator 2 [Source:HGNC Symbol;Acc:HGNC:103]	10	102918294	103090222	1
ENSG00000154274	131.535722825472	-2.14676662454449	0.399294791832114	-5.37639525598197	7.59918734962468e-08	8.27207646402038e-06	C4orf19	ENSG00000154274	C4orf19	protein_coding	chromosome 4 open reading frame 19 [Source:HGNC Symbol;Acc:HGNC:25618]	4	37453925	37623495	1
ENSG00000162618	40.5105471380935	4.69950290424001	0.87514747004821	5.36995542474815	7.87561061629316e-08	8.4836810173651e-06	ADGRL4	ENSG00000162618	ADGRL4	protein_coding	adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]	1	78889764	79282124	-1
ENSG00000111058	109.353131497594	2.29141999662739	0.427332397294	5.36214902295583	8.22376495031104e-08	8.80750965314237e-06	ACSS3	ENSG00000111058	ACSS3	protein_coding	acyl-CoA synthetase short chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723]	12	80936414	81261210	1
